"","ID","Name_submitted","Overall_score","Name_matched_id","Name_matched","Name_score","Name_matched_rank","Author_submitted","Author_matched","Author_score","Canonical_author","Name_matched_accepted_family","Genus_submitted","Genus_matched","Genus_score","Specific_epithet_submitted","Specific_epithet_matched","Specific_epithet_score","Family_submitted","Family_matched","Family_score","Infraspecific_rank","Infraspecific_epithet_matched","Infraspecific_epithet_score","Infraspecific_rank_2","Infraspecific_epithet_2_matched","Infraspecific_epithet_2_score","Annotations","Unmatched_terms","Name_matched_url","Name_matched_lsid","Phonetic","Taxonomic_status","Accepted_name","Accepted_species","Accepted_name_author","Accepted_name_id","Accepted_name_rank","Accepted_name_url","Accepted_name_lsid","Accepted_family","Overall_score_order","Highertaxa_score_order","Source","Warnings","WarningsEng"
"348","484","Mimosa torresiae",1,"1048235","Mimosa torresiae",1,"species","","",NA,"R.Grether","Fabaceae","Mimosa","Mimosa",1,"torresiae","torresiae",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:280952-2","","Y","Accepted","Mimosa torresiae","Mimosa torresiae","R.Grether","1048235","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:280952-2","","Fabaceae","1","1","wcvp","0",""
"349","486","Mimosa townsendii",1,"1049092","Mimosa townsendii",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"townsendii","townsendii",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312692-2","","Y","Accepted","Mimosa townsendii","Mimosa townsendii","Barneby","1049092","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312692-2","","Fabaceae","1","1","wcvp","0",""
"350","490","Mimosa trianae",1,"172461","Mimosa trianae",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"trianae","trianae",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508811-1","","Y","Accepted","Mimosa trianae","Mimosa trianae","Benth.","172461","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508811-1","","Fabaceae","1","1","wcvp","0",""
"351","491","Mimosa tricephala nelsonii",0.96021221090168,"1236601","Mimosa tricephala var. nelsonii",0.96021221090168,"variety","","",NA,"(B.L.Rob.) Chehaibar & R.Grether","Fabaceae","Mimosa","Mimosa",1,"tricephala","tricephala",1,"","",NA,"var.","nelsonii",0.7,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1160161-2","","Y","Accepted","Mimosa tricephala var. nelsonii","Mimosa tricephala","(B.L.Rob.) Chehaibar & R.Grether","1236601","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1160161-2","","Fabaceae","1","1","wcvp","0",""
"352","492","Mimosa ulbrichiana",1,"167745","Mimosa ulbrichiana",1,"species","","",NA,"Harms","Fabaceae","Mimosa","Mimosa",1,"ulbrichiana","ulbrichiana",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:162034-2","","Y","Accepted","Mimosa ulbrichiana","Mimosa ulbrichiana","Harms","167745","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:162034-2","","Fabaceae","1","1","wcvp","0",""
"353","493","Mimosa ulei grallator",0.96021221090168,"1288540","Mimosa ulei var. grallator",0.96021221090168,"variety","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"ulei","ulei",1,"","",NA,"var.","grallator",0.7,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312994-2","","Y","Accepted","Mimosa ulei var. grallator","Mimosa ulei","Barneby","1288540","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312994-2","","Fabaceae","1","1","wcvp","0",""
"354","494","Mimosa ulei ulei",0.96021221090168,"1232446","Mimosa ulei var. ulei",0.96021221090168,"variety","","",NA,"","Fabaceae","Mimosa","Mimosa",1,"ulei","ulei",1,"","",NA,"var.","ulei",0.7,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190547-1","","Y","Accepted","Mimosa ulei var. ulei","Mimosa ulei","","1232446","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190547-1","","Fabaceae","1","1","wcvp","0",""
"355","497","Mimosa uliginosa",1,"167747","Mimosa uliginosa",1,"species","","",NA,"Chodat & Hassl.","Fabaceae","Mimosa","Mimosa",1,"uliginosa","uliginosa",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:162036-2","","Y","Accepted","Mimosa uliginosa","Mimosa uliginosa","Chodat & Hassl.","167747","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:162036-2","","Fabaceae","1","1","wcvp","0",""
"356","498","Mimosa unipinnata",1,"176374","Mimosa unipinnata",1,"species","","",NA,"B.D.Parfitt & Pinkava","Fabaceae","Mimosa","Mimosa",1,"unipinnata","unipinnata",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:162042-2","","Y","Accepted","Mimosa unipinnata","Mimosa unipinnata","B.D.Parfitt & Pinkava","176374","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:162042-2","","Fabaceae","1","1","wcvp","0",""
"357","499","Mimosa uraguensis",1,"172465","Mimosa uraguensis",1,"species","","",NA,"Hook. & Arn.","Fabaceae","Mimosa","Mimosa",1,"uraguensis","uraguensis",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508840-1","","Y","Accepted","Mimosa uraguensis","Mimosa uraguensis","Hook. & Arn.","172465","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508840-1","","Fabaceae","1","1","wcvp","0",""
"358","500","Mimosa ursina",1,"172466","Mimosa ursina",1,"species","","",NA,"Mart.","Fabaceae","Mimosa","Mimosa",1,"ursina","ursina",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508842-1","","Y","Accepted","Mimosa ursina","Mimosa ursina","Mart.","172466","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508842-1","","Fabaceae","1","1","wcvp","0",""
"359","501","Mimosa urticaria",1,"1232389","Mimosa urticaria",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"urticaria","urticaria",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312888-2","","Y","Accepted","Mimosa urticaria","Mimosa urticaria","Barneby","1232389","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312888-2","","Fabaceae","1","1","wcvp","0",""
"360","502","Mimosa velloziana velloziana",0.59957384396743,"172467","Mimosa velloziana",0.59957384396743,"species","","",NA,"Mart.","Fabaceae","Mimosa","Mimosa",1,"velloziana","velloziana",1,"","",NA,"","",NA,"","",NA,"","velloziana","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30012686-2","","Y","Accepted","Mimosa velloziana","Mimosa velloziana","Mart.","172467","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30012686-2","","Fabaceae","1","1","wcvp","1","[Partial]"
"361","503","Mimosa vennatorum",0.98428510306992,"1209173","Mimosa venatorum",0.98428510306992,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"vennatorum","venatorum",0.9,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313276-2","","Y","Accepted","Mimosa venatorum","Mimosa venatorum","Barneby","1209173","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313276-2","","Fabaceae","1","1","wcvp","0",""
"362","504","Mimosa verecunda",1,"172468","Mimosa verecunda",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"verecunda","verecunda",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508857-1","","Y","Accepted","Mimosa verecunda","Mimosa verecunda","Benth.","172468","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508857-1","","Fabaceae","1","1","wcvp","0",""
"363","505","Mimosa vernicosa ciliata",0.96021221090168,"1340928","Mimosa vernicosa var. ciliata",0.96021221090168,"variety","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"vernicosa","vernicosa",1,"","",NA,"var.","ciliata",0.7,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:162059-2","","Y","No opinion","","","","","","","","","1","1","wcvp","0",""
"364","507","Mimosa verrucosa",1,"172470","Mimosa verrucosa",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"verrucosa","verrucosa",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312732-2","","Y","Accepted","Mimosa verrucosa","Mimosa verrucosa","Benth.","172470","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312732-2","","Fabaceae","1","1","wcvp","0",""
"365","508","Mimosa vestita",1,"172471","Mimosa vestita",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"vestita","vestita",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508861-1","","Y","Accepted","Mimosa vestita","Mimosa vestita","Benth.","172471","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508861-1","","Fabaceae","1","1","wcvp","0",""
"366","509","Mimosa vilersii",1,"192672","Mimosa vilersii",1,"species","","",NA,"Drake","Fabaceae","Mimosa","Mimosa",1,"vilersii","vilersii",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508863-1","","Y","Accepted","Mimosa vilersii","Mimosa vilersii","Drake","192672","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508863-1","","Fabaceae","1","1","wcvp","0",""
"367","511","Mimosa viperina",1,"738890","Mimosa viperina",1,"species","","",NA,"Marc.F.Simon & C.E.Hughes","Fabaceae","Mimosa","Mimosa",1,"viperina","viperina",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77107564-1","","Y","Accepted","Mimosa viperina","Mimosa viperina","Marc.F.Simon & C.E.Hughes","738890","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77107564-1","","Fabaceae","1","1","wcvp","0",""
"368","512","Mimosa virgula",1,"1232489","Mimosa virgula",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"virgula","virgula",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313285-2","","Y","Accepted","Mimosa virgula","Mimosa virgula","Barneby","1232489","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313285-2","","Fabaceae","1","1","wcvp","0",""
"369","513","Mimosa volubilis",1,"192675","Mimosa volubilis",1,"species","","",NA,"Villiers","Fabaceae","Mimosa","Mimosa",1,"volubilis","volubilis",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:20004584-1","","Y","Accepted","Mimosa volubilis","Mimosa volubilis","Villiers","192675","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:20004584-1","","Fabaceae","1","1","wcvp","0",""
"370","514","Mimosa waterlotii",1,"192676","Mimosa waterlotii",1,"species","","",NA,"R.Vig.","Fabaceae","Mimosa","Mimosa",1,"waterlotii","waterlotii",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508876-1","","Y","Accepted","Mimosa waterlotii","Mimosa waterlotii","R.Vig.","192676","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508876-1","","Fabaceae","1","1","wcvp","0",""
"371","515","Mimosa watsonii",1,"1040289","Mimosa watsonii",1,"species","","",NA,"B.L.Rob.","Fabaceae","Mimosa","Mimosa",1,"watsonii","watsonii",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:280954-2","","Y","Accepted","Mimosa watsonii","Mimosa watsonii","B.L.Rob.","1040289","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:280954-2","","Fabaceae","1","1","wcvp","0",""
"372","516","Mimosa weberbaueri",1,"167753","Mimosa weberbaueri",1,"species","","",NA,"Harms","Fabaceae","Mimosa","Mimosa",1,"weberbaueri","weberbaueri",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:162065-2","","Y","Accepted","Mimosa weberbaueri","Mimosa weberbaueri","Harms","167753","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:162065-2","","Fabaceae","1","1","wcvp","0",""
"373","519","Mimosa weddelliana",1,"172473","Mimosa weddelliana",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"weddelliana","weddelliana",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313005-2","","Y","Accepted","Mimosa weddelliana","Mimosa weddelliana","Benth.","172473","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313005-2","","Fabaceae","1","1","wcvp","0",""
"374","520","Mimosa woodii",1,"1258671","Mimosa woodii",1,"species","","",NA,"Atahuachi & C.E.Hughes","Fabaceae","Mimosa","Mimosa",1,"woodii","woodii",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60442580-2","","Y","Accepted","Mimosa woodii","Mimosa woodii","Atahuachi & C.E.Hughes","1258671","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60442580-2","","Fabaceae","1","1","wcvp","0",""
"375","522","Mimosa xanthocentra subsericea",0.96021221090168,"176490","Mimosa xanthocentra var. subsericea",0.96021221090168,"variety","","",NA,"(Benth.) Barneby","Fabaceae","Mimosa","Mimosa",1,"xanthocentra","xanthocentra",1,"","",NA,"var.","subsericea",0.7,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:967330-1","","Y","Accepted","Mimosa xanthocentra var. subsericea","Mimosa xanthocentra","(Benth.) Barneby","176490","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:967330-1","","Fabaceae","1","1","wcvp","0",""
"376","523","Mimosa xanthocentra tremula",0.96021221090168,"1232481","Mimosa xanthocentra var. tremula",0.96021221090168,"variety","","",NA,"(Benth.) Barneby","Fabaceae","Mimosa","Mimosa",1,"xanthocentra","xanthocentra",1,"","",NA,"var.","tremula",0.7,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:967332-1","","Y","Accepted","Mimosa xanthocentra var. tremula","Mimosa xanthocentra","(Benth.) Barneby","1232481","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:967332-1","","Fabaceae","1","1","wcvp","0",""
"377","524","Mimosa xanti",1,"172476","Mimosa xanti",1,"species","","",NA,"A.Gray","Fabaceae","Mimosa","Mimosa",1,"xanti","xanti",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:319755-2","","Y","Synonym","Mimosa tricephala var. xanti","Mimosa tricephala","(A.Gray) Chehaibar & R.Grether","1369770","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1128979-2","","Fabaceae","1","1","wcvp","0",""
"378","525","Mimosa xavantinae",1,"1232351","Mimosa xavantinae",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"xavantinae","xavantinae",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312721-2","","Y","Synonym","Mimosa apodocarpa","Mimosa apodocarpa","Benth.","167548","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161495-2","","Fabaceae","1","1","wcvp","0",""
"379","526","Mimosa xiquexiquensis",1,"177251","Mimosa xiquexiquensis",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"xiquexiquensis","xiquexiquensis",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312851-2","","Y","Accepted","Mimosa xiquexiquensis","Mimosa xiquexiquensis","Barneby","177251","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312851-2","","Fabaceae","1","1","wcvp","0",""
"380","527","Mimosa zygophylla",1,"1040291","Mimosa zygophylla",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"zygophylla","zygophylla",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:162077-2","","Y","Accepted","Mimosa zygophylla","Mimosa zygophylla","Benth.","1040291","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:162077-2","","Fabaceae","1","1","wcvp","0",""
"381","528","Parapiptadenia excelsa",1,"166698","Parapiptadenia excelsa",1,"species","","",NA,"(Griseb.) Burkart","Fabaceae","Parapiptadenia","Parapiptadenia",1,"excelsa","excelsa",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:183013-2","","Y","Accepted","Parapiptadenia excelsa","Parapiptadenia excelsa","(Griseb.) Burkart","166698","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:183013-2","","Fabaceae","1","1","wcvp","0",""
"382","529","Piptadenia adiantoides",1,"166363","Piptadenia adiantoides",1,"species","","",NA,"(Spreng.) J.F.Macbr.","Fabaceae","Piptadenia","Piptadenia",1,"adiantoides","adiantoides",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:199618-2","","Y","Accepted","Piptadenia adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","166363","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:199618-2","","Fabaceae","1","1","wcvp","0",""
"383","530","Piptadenia buchtienii",1,"182129","Piptadenia buchtienii",1,"species","","",NA,"Barneby","Fabaceae","Piptadenia","Piptadenia",1,"buchtienii","buchtienii",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:283074-2","","Y","Accepted","Piptadenia buchtienii","Piptadenia buchtienii","Barneby","182129","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:283074-2","","Fabaceae","1","1","wcvp","0",""
"384","531","Piptadenia gonoacantha",1,"166366","Piptadenia gonoacantha",1,"species","","",NA,"(Mart.) J.F.Macbr.","Fabaceae","Piptadenia","Piptadenia",1,"gonoacantha","gonoacantha",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:199637-2","","Y","Accepted","Piptadenia gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","166366","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:199637-2","","Fabaceae","1","1","wcvp","0",""
"385","532","Pityrocarpa moniliformis",1,"1264500","Pityrocarpa moniliformis",1,"species","","",NA,"(Benth.) Luckow & R.W.Jobson","Fabaceae","Pityrocarpa","Pityrocarpa",1,"moniliformis","moniliformis",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77085044-1","","Y","Accepted","Pityrocarpa moniliformis","Pityrocarpa moniliformis","(Benth.) Luckow & R.W.Jobson","1264500","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77085044-1","","Fabaceae","1","1","wcvp","0",""
"386","533","Pityrocarpa obliqua",1,"1039912","Pityrocarpa obliqua",1,"species","","",NA,"(Pers.) Brenan","Fabaceae","Pityrocarpa","Pityrocarpa",1,"obliqua","obliqua",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:200907-2","","Y","Accepted","Pityrocarpa obliqua","Pityrocarpa obliqua","(Pers.) Brenan","1039912","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:200907-2","","Fabaceae","1","1","wcvp","0",""
"387","534","Piptadenia stipulacea",1,"166374","Piptadenia stipulacea",1,"species","","",NA,"(Benth.) Ducke","Fabaceae","Piptadenia","Piptadenia",1,"stipulacea","stipulacea",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:199684-2","","Y","Synonym","Piptadenia retusa","Piptadenia retusa","(Jacq.) P.G.Ribeiro, Seigler & Ebinger","1385849","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77208976-1","","Fabaceae","1","1","wcvp","0",""
"388","535","Piptadenia trisperma",1,"171994","Piptadenia trisperma",1,"species","","",NA,"(Vell.) Benth.","Fabaceae","Piptadenia","Piptadenia",1,"trisperma","trisperma",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:514458-1","","Y","Accepted","Piptadenia trisperma","Piptadenia trisperma","(Vell.) Benth.","171994","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:514458-1","","Fabaceae","1","1","wcvp","0",""
"389","537","Stryphnodendron adstringens",1,"162135","Stryphnodendron adstringens",1,"species","","",NA,"(Mart.) Coville","Fabaceae","Stryphnodendron","Stryphnodendron",1,"adstringens","adstringens",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:519615-1","","Y","Accepted","Stryphnodendron adstringens","Stryphnodendron adstringens","(Mart.) Coville","162135","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:519615-1","","Fabaceae","1","1","wcvp","0",""
"390","538","Stryphnodendron obovatum",1,"168893","Stryphnodendron obovatum",1,"species","","",NA,"Benth.","Fabaceae","Stryphnodendron","Stryphnodendron",1,"obovatum","obovatum",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:519637-1","","Y","Synonym","Stryphnodendron rotundifolium var. rotundifolium","Stryphnodendron rotundifolium","","1288350","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3297025-4","","Fabaceae","1","1","wcvp","0",""
